"","Estado_ID","Estado","ddr_ID","ddr","Cader_ID","Cader","Municipio_ID","Municipio","EstadoMunicipio",".remove_duplicates"
"363",21,"Puebla",115,"Cholula",3,"Texmelucan",136,"San Miguel Xoxtla","San Miguel Xoxtla, Puebla",TRUE
"364",21,"Puebla",115,"Cholula",3,"Texmelucan",138,"San Nicolas de Los Ranchos","San Nicolas de Los Ranchos, Puebla",TRUE
"365",21,"Puebla",115,"Cholula",3,"Texmelucan",140,"San Pedro Cholula","San Pedro Cholula, Puebla",TRUE
"366",21,"Puebla",115,"Cholula",3,"Texmelucan",143,"San Salvador El Verde","San Salvador El Verde, Puebla",TRUE
"367",21,"Puebla",115,"Cholula",3,"Texmelucan",180,"Tlahuapan","Tlahuapan, Puebla",TRUE
"368",21,"Puebla",115,"Cholula",3,"Texmelucan",181,"Tlaltenango","Tlaltenango, Puebla",TRUE
"369",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",7,"Ahuatlan","Ahuatlan, Puebla",TRUE
"370",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",21,"Atzala","Atzala, Puebla",TRUE
"371",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",31,"Coatzingo","Coatzingo, Puebla",TRUE
"372",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",51,"Chietla","Chietla, Puebla",TRUE
"373",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",62,"Epatlan","Epatlan, Puebla",TRUE
"374",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",85,"Izucar de Matamoros","Izucar de Matamoros, Puebla",TRUE
"375",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",133,"San Martin Totoltepec","San Martin Totoltepec, Puebla",TRUE
"376",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",150,"Huehuetlan El Grande","Huehuetlan El Grande, Puebla",TRUE
"377",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",159,"Teopantlan","Teopantlan, Puebla",TRUE
"378",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",166,"Tepeojuma","Tepeojuma, Puebla",TRUE
"379",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",201,"Xochiltepec","Xochiltepec, Puebla",TRUE
"380",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",32,"Cohetzala","Cohetzala, Puebla",TRUE
"381",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",47,"Chiautla","Chiautla, Puebla",TRUE
"382",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",73,"Huehuetlan El Chico","Huehuetlan El Chico, Puebla",TRUE
"383",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",81,"Ixcamilpa de Guerrero","Ixcamilpa de Guerrero, Puebla",TRUE
"384",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",87,"Jolalpan","Jolalpan, Puebla",TRUE
"385",21,"Puebla",116,"Izucar de Matamoros",2,"Huehuetlan El Chico",160,"Teotlalco","Teotlalco, Puebla",TRUE
"386",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",9,"Ahuehuetitla","Ahuehuetitla, Puebla",TRUE
"387",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",24,"Axutla","Axutla, Puebla",TRUE
"388",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",42,"Cuayuca de Andrade","Cuayuca de Andrade, Puebla",TRUE
"389",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",59,"Chinantla","Chinantla, Puebla",TRUE
"390",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",113,"Piaxtla","Piaxtla, Puebla",TRUE
"391",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",155,"Tecomatlan","Tecomatlan, Puebla",TRUE
"392",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",157,"Tehuitzingo","Tehuitzingo, Puebla",TRUE
"393",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",191,"Tulcingo","Tulcingo, Puebla",TRUE
"394",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",198,"Xicotlan","Xicotlan, Puebla",TRUE
"395",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",3,"Acatlan","Acatlan, Puebla",TRUE
"396",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",55,"Chila","Chila, Puebla",TRUE
"397",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",66,"Guadalupe","Guadalupe, Puebla",TRUE
"398",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",112,"Petlalcingo","Petlalcingo, Puebla",TRUE
"399",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",127,"San Jeronimo Xayacatlan","San Jeronimo Xayacatlan, Puebla",TRUE
"400",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",139,"San Pablo Anicano","San Pablo Anicano, Puebla",TRUE
"401",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",141,"San Pedro Yeloixtlahuaca","San Pedro Yeloixtlahuaca, Puebla",TRUE
"402",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",196,"Xayacatlan de Bravo","Xayacatlan de Bravo, Puebla",TRUE
"403",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",22,"Atzitzihuacan","Atzitzihuacan, Puebla",TRUE
"404",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",165,"Tepemaxalco","Tepemaxalco, Puebla",TRUE
"405",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",168,"Tepexco","Tepexco, Puebla",TRUE
"406",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",176,"Tilapa","Tilapa, Puebla",TRUE
"407",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",185,"Tlapanala","Tlapanala, Puebla",TRUE
"408",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",20,"Atoyatempan","Atoyatempan, Puebla",TRUE
"409",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",79,"Huitziltepec","Huitziltepec, Puebla",TRUE
"410",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",154,"Tecamachalco","Tecamachalco, Puebla",TRUE
"411",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",161,"Tepanco de Lopez","Tepanco de Lopez, Puebla",TRUE
"412",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",171,"Tepeyahualco de Cuauhtemoc","Tepeyahualco de Cuauhtemoc, Puebla",TRUE
"413",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",177,"Tlacotepec de Benito Juarez","Tlacotepec de Benito Juarez, Puebla",TRUE
"414",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",182,"Tlanepantla","Tlanepantla, Puebla",TRUE
"415",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",189,"Tochtepec","Tochtepec, Puebla",TRUE
"416",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",203,"Xochitlan Todos Santos","Xochitlan Todos Santos, Puebla",TRUE
"417",21,"Puebla",117,"Tecamachalco",1,"Tecamachalco",205,"Yehualtepec","Yehualtepec, Puebla",TRUE
"418",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",18,"Atexcal","Atexcal, Puebla",TRUE
"419",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",37,"Coyotepec","Coyotepec, Puebla",TRUE
"420",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",52,"Chigmecatitlan","Chigmecatitlan, Puebla",TRUE
"421",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",70,"Huatlatlauca","Huatlatlauca, Puebla",TRUE
"422",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",82,"Ixcaquixtla","Ixcaquixtla, Puebla",TRUE
"423",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",92,"Juan N. Mendez","Juan N. Mendez, Puebla",TRUE
"424",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",95,"La Magdalena Tlatlauquitepec","La Magdalena Tlatlauquitepec, Puebla",TRUE
"425",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",98,"Molcaxac","Molcaxac, Puebla",TRUE
"426",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",131,"San Juan Atzompa","San Juan Atzompa, Puebla",TRUE
"427",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",146,"Santa Catarina Tlaltempan","Santa Catarina Tlaltempan, Puebla",TRUE
"428",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",147,"Santa Ines Ahuatempan","Santa Ines Ahuatempan, Puebla",TRUE
"429",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",169,"Tepexi de Rodriguez","Tepexi de Rodriguez, Puebla",TRUE
"430",21,"Puebla",117,"Tecamachalco",2,"Tepexi de Rodriguez",206,"Zacapala","Zacapala, Puebla",TRUE
"431",21,"Puebla",117,"Tecamachalco",3,"Quecholac",4,"Acatzingo","Acatzingo, Puebla",TRUE
"432",21,"Puebla",117,"Tecamachalco",3,"Quecholac",38,"Cuapiaxtla de Madero","Cuapiaxtla de Madero, Puebla",TRUE
"433",21,"Puebla",117,"Tecamachalco",3,"Quecholac",65,"General Felipe angeles","General Felipe angeles, Puebla",TRUE
"434",21,"Puebla",117,"Tecamachalco",3,"Quecholac",97,"Mixtla","Mixtla, Puebla",TRUE
"435",21,"Puebla",117,"Tecamachalco",3,"Quecholac",110,"Palmar de Bravo","Palmar de Bravo, Puebla",TRUE
"436",21,"Puebla",117,"Tecamachalco",3,"Quecholac",115,"Quecholac","Quecholac, Puebla",TRUE
"437",21,"Puebla",117,"Tecamachalco",3,"Quecholac",118,"Los Reyes de Juarez","Los Reyes de Juarez, Puebla",TRUE
"438",21,"Puebla",117,"Tecamachalco",3,"Quecholac",144,"San Salvador Huixcolotla","San Salvador Huixcolotla, Puebla",TRUE
"439",21,"Puebla",117,"Tecamachalco",3,"Quecholac",151,"Santo Tomas Hueyotlipan","Santo Tomas Hueyotlipan, Puebla",TRUE
"440",21,"Puebla",118,"Tehuacan",1,"San Lorenzo",27,"Caltepec","Caltepec, Puebla",TRUE
"441",21,"Puebla",118,"Tehuacan",1,"San Lorenzo",46,"Chapulco","Chapulco, Puebla",TRUE
"442",21,"Puebla",118,"Tehuacan",1,"San Lorenzo",149,"Santiago Miahuatlan","Santiago Miahuatlan, Puebla",TRUE
"443",21,"Puebla",118,"Tehuacan",1,"San Lorenzo",156,"Tehuacan","Tehuacan, Puebla",TRUE
"444",21,"Puebla",118,"Tehuacan",1,"San Lorenzo",209,"Zapotitlan","Zapotitlan, Puebla",TRUE
"445",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",13,"Altepexi","Altepexi, Puebla",TRUE
"446",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",35,"Coxcatlan","Coxcatlan, Puebla",TRUE
"447",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",36,"Coyomeapan","Coyomeapan, Puebla",TRUE
"448",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",61,"Eloxochitlan","Eloxochitlan, Puebla",TRUE
"449",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",124,"San Gabriel Chilac","San Gabriel Chilac, Puebla",TRUE
"450",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",129,"San Jose Miahuatlan","San Jose Miahuatlan, Puebla",TRUE
"451",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",145,"San Sebastian Tlacotepec","San Sebastian Tlacotepec, Puebla",TRUE
"452",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",214,"Zinacatepec","Zinacatepec, Puebla",TRUE
"453",21,"Puebla",118,"Tehuacan",2,"La Canada Poblana",217,"Zoquitlan","Zoquitlan, Puebla",TRUE
"454",21,"Puebla",118,"Tehuacan",3,"Sierra Negra",10,"Ajalpan","Ajalpan, Puebla",TRUE
"455",21,"Puebla",118,"Tehuacan",3,"Sierra Negra",103,"Nicolas Bravo","Nicolas Bravo, Puebla",TRUE
"456",21,"Puebla",118,"Tehuacan",3,"Sierra Negra",120,"San Antonio Canada","San Antonio Canada, Puebla",TRUE
"457",21,"Puebla",118,"Tehuacan",3,"Sierra Negra",195,"Vicente Guerrero","Vicente Guerrero, Puebla",TRUE
"458",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",1,"Amaxac de Guerrero","Amaxac de Guerrero, Tlaxcala",TRUE
"459",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",2,"Apetatitlan de Antonio Carvajal","Apetatitlan de Antonio Carvajal, Tlaxcala",TRUE
"460",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",9,"Cuaxomulco","Cuaxomulco, Tlaxcala",TRUE
"461",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",10,"Chiautempan","Chiautempan, Tlaxcala",TRUE
"462",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",18,"Contla de Juan Cuamatzi","Contla de Juan Cuamatzi, Tlaxcala",TRUE
"463",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",26,"Santa Cruz Tlaxcala","Santa Cruz Tlaxcala, Tlaxcala",TRUE
"464",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",28,"Teolocholco","Teolocholco, Tlaxcala",TRUE
"465",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",40,"Xaltocan","Xaltocan, Tlaxcala",TRUE
"466",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",43,"Yauhquemehcan","Yauhquemehcan, Tlaxcala",TRUE
"467",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",48,"La Magdalena Tlaltelulco","La Magdalena Tlaltelulco, Tlaxcala",TRUE
"468",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",50,"San Francisco Tetlanohcan","San Francisco Tetlanohcan, Tlaxcala",TRUE
"469",29,"Tlaxcala",164,"Tlaxcala",1,"Aguanaja",55,"San Lucas Tecopilco","San Lucas Tecopilco, Tlaxcala",TRUE
"470",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",17,"Mazatecochco de Jose Maria Morelos","Mazatecochco de Jose Maria Morelos, Tlaxcala",TRUE
"471",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",22,"Acuamanala de Miguel Hidalgo","Acuamanala de Miguel Hidalgo, Tlaxcala",TRUE
"472",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",25,"San Pablo del Monte","San Pablo del Monte, Tlaxcala",TRUE
"473",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",27,"Tenancingo","Tenancingo, Tlaxcala",TRUE
"474",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",29,"Tepeyanco","Tepeyanco, Tlaxcala",TRUE
"475",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",41,"Papalotla de Xicohtencatl","Papalotla de Xicohtencatl, Tlaxcala",TRUE
"476",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",42,"Xicohtzinco","Xicohtzinco, Tlaxcala",TRUE
"477",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",44,"Zacatelco","Zacatelco, Tlaxcala",TRUE
"478",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",53,"San Juan Huactzinco","San Juan Huactzinco, Tlaxcala",TRUE
"479",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",54,"San Lorenzo Axocomanitla","San Lorenzo Axocomanitla, Tlaxcala",TRUE
"480",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",58,"Santa Catarina Ayometla","Santa Catarina Ayometla, Tlaxcala",TRUE
"481",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",59,"Santa Cruz Quilehtla","Santa Cruz Quilehtla, Tlaxcala",TRUE
"482",29,"Tlaxcala",164,"Tlaxcala",2,"Zacatelco",60,"Santa Isabel Xiloxoxtla","Santa Isabel Xiloxoxtla, Tlaxcala",TRUE
"483",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",15,"Ixtacuixtla de Mariano Matamoros","Ixtacuixtla de Mariano Matamoros, Tlaxcala",TRUE
"484",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",19,"Tepetitla de Lardizabal","Tepetitla de Lardizabal, Tlaxcala",TRUE
"485",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",23,"Nativitas","Nativitas, Tlaxcala",TRUE
"486",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",24,"Panotla","Panotla, Tlaxcala",TRUE
"487",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",32,"Tetlatlahuca","Tetlatlahuca, Tlaxcala",TRUE
"488",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",33,"Tlaxcala","Tlaxcala, Tlaxcala",TRUE
"489",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",36,"Totolac","Totolac, Tlaxcala",TRUE
"490",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",49,"San Damian Texoloc","San Damian Texoloc, Tlaxcala",TRUE
"491",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",51,"San Jeronimo Zacualpan","San Jeronimo Zacualpan, Tlaxcala",TRUE
"492",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",56,"Santa Ana Nopalucan","Santa Ana Nopalucan, Tlaxcala",TRUE
"493",29,"Tlaxcala",164,"Tlaxcala",3,"Nativitas/Ixtacuixtla",57,"Santa Apolonia Teacalco","Santa Apolonia Teacalco, Tlaxcala",TRUE
"494",29,"Tlaxcala",165,"Calpulalpan",1,"Calpulalpan",6,"Calpulalpan","Calpulalpan, Tlaxcala",TRUE
"495",29,"Tlaxcala",165,"Calpulalpan",1,"Calpulalpan",20,"Sanctorum de Lazaro Cardenas","Sanctorum de Lazaro Cardenas, Tlaxcala",TRUE
"496",29,"Tlaxcala",165,"Calpulalpan",1,"Calpulalpan",21,"Nanacamilpa de Mariano Arista","Nanacamilpa de Mariano Arista, Tlaxcala",TRUE
"497",29,"Tlaxcala",165,"Calpulalpan",1,"Calpulalpan",45,"Benito Juarez","Benito Juarez, Tlaxcala",TRUE
"498",29,"Tlaxcala",165,"Calpulalpan",2,"Hueyotlipan",12,"Espanita","Espanita, Tlaxcala",TRUE
"499",29,"Tlaxcala",165,"Calpulalpan",2,"Hueyotlipan",14,"Hueyotlipan","Hueyotlipan, Tlaxcala",TRUE
"500",29,"Tlaxcala",165,"Calpulalpan",3,"Apizaco",5,"Apizaco","Apizaco, Tlaxcala",TRUE
"501",29,"Tlaxcala",165,"Calpulalpan",3,"Apizaco",11,"Munoz de Domingo Arenas","Munoz de Domingo Arenas, Tlaxcala",TRUE
"502",29,"Tlaxcala",165,"Calpulalpan",3,"Apizaco",31,"Tetla de La Solidaridad","Tetla de La Solidaridad, Tlaxcala",TRUE
"503",29,"Tlaxcala",165,"Calpulalpan",4,"Tlaxco",3,"Atlangatepec","Atlangatepec, Tlaxcala",TRUE
"504",29,"Tlaxcala",165,"Calpulalpan",4,"Tlaxco",34,"Tlaxco","Tlaxco, Tlaxcala",TRUE
"505",29,"Tlaxcala",166,"Huamantla",1,"Huamantla",13,"Huamantla","Huamantla, Tlaxcala",TRUE
"506",29,"Tlaxcala",166,"Huamantla",1,"Huamantla",16,"Ixtenco","Ixtenco, Tlaxcala",TRUE
"507",29,"Tlaxcala",166,"Huamantla",1,"Huamantla",37,"Ziltlaltepec de Trinidad Sanchez Santos","Ziltlaltepec de Trinidad Sanchez Santos, Tlaxcala",TRUE
"508",29,"Tlaxcala",166,"Huamantla",2,"Cuapiaxtla",4,"Atltzayanca","Atltzayanca, Tlaxcala",TRUE
"509",29,"Tlaxcala",166,"Huamantla",2,"Cuapiaxtla",7,"El Carmen Tequexquitla","El Carmen Tequexquitla, Tlaxcala",TRUE
"510",29,"Tlaxcala",166,"Huamantla",2,"Cuapiaxtla",8,"Cuapiaxtla","Cuapiaxtla, Tlaxcala",TRUE
"511",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",30,"Terrenate","Terrenate, Tlaxcala",TRUE
"512",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",35,"Tocatlan","Tocatlan, Tlaxcala",TRUE
"513",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",38,"Tzompantepec","Tzompantepec, Tlaxcala",TRUE
"514",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",39,"Xaloztoc","Xaloztoc, Tlaxcala",TRUE
"515",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",46,"Emiliano Zapata","Emiliano Zapata, Tlaxcala",TRUE
"516",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",47,"Lazaro Cardenas","Lazaro Cardenas, Tlaxcala",TRUE
"517",29,"Tlaxcala",166,"Huamantla",3,"Teometitlan/Velazco",52,"San Jose Teacalco","San Jose Teacalco, Tlaxcala",TRUE
"518",21,"Puebla",116,"Izucar de Matamoros",1,"Izucar de Matamoros",121,"San Diego La Mesa Tochimiltzingo","San Diego La Mesa Tochimiltzingo, Puebla",TRUE
"519",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",11,"Albino Zertuche","Albino Zertuche, Puebla",TRUE
"520",21,"Puebla",116,"Izucar de Matamoros",3,"Tehuitzingo",56,"Chila de La Sal","Chila de La Sal, Puebla",TRUE
"521",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",135,"San Miguel Ixitlan","San Miguel Ixitlan, Puebla",TRUE
"522",21,"Puebla",116,"Izucar de Matamoros",4,"Acatlan",190,"Totoltepec de Guerrero","Totoltepec de Guerrero, Puebla",TRUE
"523",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",5,"Acteopan","Acteopan, Puebla",TRUE
"524",21,"Puebla",116,"Izucar de Matamoros",5,"Tepexco",33,"Cohuecan","Cohuecan, Puebla",TRUE
"525",15,"Mexico",74,"Zumpango",1,"Zumpango",125,"Tonanitla","Tonanitla, Mexico",TRUE
"526",17,"Morelos",94,"Zacatepec-Galeana",1,"Galeana",35,"Xoxocotla","Xoxocotla, Morelos",TRUE
"527",17,"Morelos",94,"Zacatepec-Galeana",2,"Alpuyeca",34,"Coatetelco","Coatetelco, Morelos",TRUE
